Starting Balance: 100000.00
Trade 865: LOSS | Profit: -0.35 | Balance: 110146.16 | Win Rate: 0.4624
Trade 866: LOSS | Profit: -0.00 | Balance: 110136.15 | Win Rate: 0.4619
Trade 867: WIN | Profit: 0.04 | Balance: 110166.20 | Win Rate: 0.4625
Trade 868: WIN | Profit: 0.02 | Balance: 110196.21 | Win Rate: 0.4631
Trade 869: LOSS | Profit: -0.01 | Balance: 110186.20 | Win Rate: 0.4626
Trade 870: WIN | Profit: 0.03 | Balance: 110216.24 | Win Rate: 0.4632
Trade 871: WIN | Profit: 0.02 | Balance: 110276.28 | Win Rate: 0.4638
Trade 872: LOSS | Profit: -0.01 | Balance: 110296.29 | Win Rate: 0.4633
Trade 873: WIN | Profit: 0.40 | Balance: 110326.69 | Win Rate: 0.4639
Trade 874: LOSS | Profit: -0.02 | Balance: 110316.67 | Win Rate: 0.4634
Trade 875: WIN | Profit: 0.05 | Balance: 110376.74 | Win Rate: 0.4640
Trade 876: WIN | Profit: 0.02 | Balance: 110406.76 | Win Rate: 0.4646
Trade 877: LOSS | Profit: -0.03 | Balance: 110396.73 | Win Rate: 0.4641
Trade 878: LOSS | Profit: -0.04 | Balance: 110386.69 | Win Rate: 0.4636
Trade 879: LOSS | Profit: -0.09 | Balance: 110376.60 | Win Rate: 0.4630
Trade 880: LOSS | Profit: -0.02 | Balance: 110366.58 | Win Rate: 0.4625
Trade 881: WIN | Profit: 0.01 | Balance: 110396.59 | Win Rate: 0.4631
Trade 882: WIN | Profit: 0.02 | Balance: 110426.61 | Win Rate: 0.4637
Trade 883: WIN | Profit: 0.01 | Balance: 110456.62 | Win Rate: 0.4643
Trade 884: WIN | Profit: 0.01 | Balance: 110486.63 | Win Rate: 0.4649
Trade 885: WIN | Profit: 0.05 | Balance: 110516.68 | Win Rate: 0.4655
Trade 886: LOSS | Profit: -0.07 | Balance: 110506.61 | Win Rate: 0.4650
Trade 887: WIN | Profit: 0.01 | Balance: 110536.62 | Win Rate: 0.4656
Trade 888: WIN | Profit: 0.01 | Balance: 110566.63 | Win Rate: 0.4662
Trade 889: WIN | Profit: 0.03 | Balance: 110596.66 | Win Rate: 0.4668
Trade 890: WIN | Profit: 0.00 | Balance: 110626.66 | Win Rate: 0.4674
Trade 891: WIN | Profit: 0.01 | Balance: 110656.68 | Win Rate: 0.4680
Trade 892: WIN | Profit: 0.00 | Balance: 110686.68 | Win Rate: 0.4686
Trade 893: WIN | Profit: 0.01 | Balance: 110716.68 | Win Rate: 0.4692
Trade 894: LOSS | Profit: -0.03 | Balance: 110706.65 | Win Rate: 0.4687
Trade 895: WIN | Profit: 0.00 | Balance: 110736.66 | Win Rate: 0.4693
Trade 896: LOSS | Profit: -0.00 | Balance: 110726.66 | Win Rate: 0.4688
Trade 897: LOSS | Profit: -0.08 | Balance: 110716.58 | Win Rate: 0.4682
Trade 898: WIN | Profit: 0.22 | Balance: 110776.91 | Win Rate: 0.4688
Trade 899: LOSS | Profit: -0.08 | Balance: 110766.83 | Win Rate: 0.4683
Trade 900: LOSS | Profit: -0.28 | Balance: 110756.55 | Win Rate: 0.4678
Trade 901: WIN | Profit: 0.01 | Balance: 110786.56 | Win Rate: 0.4684
Trade 902: WIN | Profit: 0.04 | Balance: 110816.60 | Win Rate: 0.4690
Trade 903: LOSS | Profit: -0.04 | Balance: 110806.56 | Win Rate: 0.4684
Trade 904: LOSS | Profit: -0.05 | Balance: 110796.51 | Win Rate: 0.4679
Trade 905: LOSS | Profit: -0.07 | Balance: 110786.43 | Win Rate: 0.4674
Trade 906: LOSS | Profit: -0.11 | Balance: 110776.32 | Win Rate: 0.4669
Trade 907: LOSS | Profit: -0.07 | Balance: 110766.25 | Win Rate: 0.4664
Trade 908: LOSS | Profit: -0.08 | Balance: 110756.16 | Win Rate: 0.4659
Trade 909: WIN | Profit: 0.13 | Balance: 110816.37 | Win Rate: 0.4664
Trade 910: LOSS | Profit: -0.04 | Balance: 110806.34 | Win Rate: 0.4659
Trade 911: WIN | Profit: 0.00 | Balance: 110836.34 | Win Rate: 0.4665
Trade 912: WIN | Profit: 0.14 | Balance: 110896.82 | Win Rate: 0.4671
Trade 913: WIN | Profit: 0.03 | Balance: 110926.86 | Win Rate: 0.4677
Trade 914: WIN | Profit: 0.01 | Balance: 110956.87 | Win Rate: 0.4683
Trade 915: LOSS | Profit: -0.22 | Balance: 110946.64 | Win Rate: 0.4678
Trade 916: LOSS | Profit: -0.00 | Balance: 110936.64 | Win Rate: 0.4672
Trade 917: WIN | Profit: 0.07 | Balance: 110996.80 | Win Rate: 0.4678
Trade 918: WIN | Profit: 0.06 | Balance: 111056.90 | Win Rate: 0.4684
Trade 919: LOSS | Profit: -0.01 | Balance: 111046.89 | Win Rate: 0.4679
Trade 920: LOSS | Profit: -0.02 | Balance: 111036.87 | Win Rate: 0.4674
Trade 921: WIN | Profit: 0.02 | Balance: 111066.89 | Win Rate: 0.4680
Trade 922: LOSS | Profit: -0.10 | Balance: 111056.79 | Win Rate: 0.4675
Trade 923: LOSS | Profit: -0.03 | Balance: 111046.76 | Win Rate: 0.4670
Trade 924: WIN | Profit: 0.02 | Balance: 111076.78 | Win Rate: 0.4675
Trade 925: WIN | Profit: 0.02 | Balance: 111106.80 | Win Rate: 0.4681
Trade 926: LOSS | Profit: -0.03 | Balance: 111096.77 | Win Rate: 0.4676
Trade 927: LOSS | Profit: -0.07 | Balance: 111086.70 | Win Rate: 0.4671
Trade 928: LOSS | Profit: -0.11 | Balance: 111076.59 | Win Rate: 0.4666
Trade 929: LOSS | Profit: -0.06 | Balance: 111066.53 | Win Rate: 0.4661
Trade 930: LOSS | Profit: -0.01 | Balance: 111056.52 | Win Rate: 0.4656
Trade 931: LOSS | Profit: -0.02 | Balance: 111046.51 | Win Rate: 0.4651
Trade 932: LOSS | Profit: -0.02 | Balance: 111036.49 | Win Rate: 0.4646
Trade 933: LOSS | Profit: -0.01 | Balance: 111026.47 | Win Rate: 0.4641
Trade 934: WIN | Profit: 0.01 | Balance: 111056.48 | Win Rate: 0.4647
Trade 935: WIN | Profit: 0.04 | Balance: 111086.52 | Win Rate: 0.4652
Trade 936: WIN | Profit: 0.03 | Balance: 111116.55 | Win Rate: 0.4658
Trade 937: LOSS | Profit: -0.02 | Balance: 111106.52 | Win Rate: 0.4653
Trade 938: LOSS | Profit: -0.03 | Balance: 111096.49 | Win Rate: 0.4648
Trade 939: WIN | Profit: 0.02 | Balance: 111126.51 | Win Rate: 0.4654
Trade 940: WIN | Profit: 0.02 | Balance: 111156.53 | Win Rate: 0.4660
Trade 941: WIN | Profit: 0.02 | Balance: 111186.55 | Win Rate: 0.4665
Trade 942: WIN | Profit: 0.02 | Balance: 111246.59 | Win Rate: 0.4671
Trade 943: LOSS | Profit: -0.09 | Balance: 111236.50 | Win Rate: 0.4666
Trade 944: LOSS | Profit: -0.05 | Balance: 111226.45 | Win Rate: 0.4661
Trade 945: LOSS | Profit: -0.04 | Balance: 111216.40 | Win Rate: 0.4656
Trade 946: WIN | Profit: 0.03 | Balance: 111246.43 | Win Rate: 0.4662
Trade 947: WIN | Profit: 0.02 | Balance: 111276.45 | Win Rate: 0.4667
Trade 948: WIN | Profit: 0.02 | Balance: 111306.48 | Win Rate: 0.4673
Trade 949: LOSS | Profit: -0.03 | Balance: 111296.45 | Win Rate: 0.4668
Trade 950: LOSS | Profit: -0.04 | Balance: 111286.41 | Win Rate: 0.4663
Trade 951: LOSS | Profit: -0.02 | Balance: 111276.39 | Win Rate: 0.4658
Trade 952: WIN | Profit: 0.01 | Balance: 111336.41 | Win Rate: 0.4664
Trade 953: WIN | Profit: 3.57 | Balance: 111369.98 | Win Rate: 0.4669
Trade 954: LOSS | Profit: -0.11 | Balance: 111359.87 | Win Rate: 0.4665
Trade 955: LOSS | Profit: -0.02 | Balance: 111349.85 | Win Rate: 0.4660
Trade 956: WIN | Profit: 0.05 | Balance: 111379.91 | Win Rate: 0.4665
Trade 957: WIN | Profit: 0.95 | Balance: 111410.85 | Win Rate: 0.4671
Trade 958: LOSS | Profit: -0.06 | Balance: 111400.80 | Win Rate: 0.4666
Trade 959: WIN | Profit: 0.01 | Balance: 111430.81 | Win Rate: 0.4672
Trade 960: WIN | Profit: 0.01 | Balance: 111460.82 | Win Rate: 0.4677
Trade 961: WIN | Profit: 0.05 | Balance: 111490.87 | Win Rate: 0.4683
Trade 962: LOSS | Profit: -0.02 | Balance: 111480.84 | Win Rate: 0.4678
Trade 963: WIN | Profit: 0.00 | Balance: 111510.84 | Win Rate: 0.4683
Trade 964: WIN | Profit: 0.03 | Balance: 111540.88 | Win Rate: 0.4689
Trade 965: LOSS | Profit: -0.05 | Balance: 111530.82 | Win Rate: 0.4684
Trade 966: WIN | Profit: 0.02 | Balance: 111590.85 | Win Rate: 0.4689
Trade 967: WIN | Profit: 0.01 | Balance: 111620.86 | Win Rate: 0.4695
Trade 968: LOSS | Profit: -0.00 | Balance: 111610.86 | Win Rate: 0.4690
Trade 969: LOSS | Profit: -0.03 | Balance: 111600.83 | Win Rate: 0.4685
Trade 970: WIN | Profit: 0.02 | Balance: 111630.85 | Win Rate: 0.4691
Trade 971: LOSS | Profit: -0.07 | Balance: 111620.78 | Win Rate: 0.4686
Trade 972: LOSS | Profit: -0.03 | Balance: 111610.75 | Win Rate: 0.4681
Trade 973: LOSS | Profit: -0.01 | Balance: 111600.74 | Win Rate: 0.4676
Trade 974: LOSS | Profit: -0.01 | Balance: 111590.73 | Win Rate: 0.4671
Trade 975: WIN | Profit: 0.05 | Balance: 111620.78 | Win Rate: 0.4677
Trade 976: WIN | Profit: 0.00 | Balance: 111680.81 | Win Rate: 0.4682
Trade 977: LOSS | Profit: -0.01 | Balance: 111670.79 | Win Rate: 0.4678
Trade 978: LOSS | Profit: -0.01 | Balance: 111660.78 | Win Rate: 0.4673
Trade 979: WIN | Profit: 0.52 | Balance: 111691.30 | Win Rate: 0.4678
Trade 980: WIN | Profit: 0.05 | Balance: 111721.35 | Win Rate: 0.4684
Trade 981: WIN | Profit: 0.02 | Balance: 111751.37 | Win Rate: 0.4689
Trade 982: WIN | Profit: 0.01 | Balance: 111781.38 | Win Rate: 0.4695
Trade 983: LOSS | Profit: -0.04 | Balance: 111771.34 | Win Rate: 0.4690
Trade 984: LOSS | Profit: -0.00 | Balance: 111761.34 | Win Rate: 0.4685
Trade 985: LOSS | Profit: -0.01 | Balance: 111751.34 | Win Rate: 0.4680
Trade 986: LOSS | Profit: -0.03 | Balance: 111741.30 | Win Rate: 0.4675
Trade 987: LOSS | Profit: -0.02 | Balance: 111731.29 | Win Rate: 0.4671
Trade 988: WIN | Profit: 0.00 | Balance: 111791.30 | Win Rate: 0.4676
Trade 989: WIN | Profit: 0.01 | Balance: 111821.31 | Win Rate: 0.4681
Trade 990: LOSS | Profit: -0.01 | Balance: 111811.31 | Win Rate: 0.4677
Trade 991: LOSS | Profit: -0.02 | Balance: 111801.28 | Win Rate: 0.4672
Trade 992: WIN | Profit: 0.01 | Balance: 111831.29 | Win Rate: 0.4677
Trade 993: WIN | Profit: 0.03 | Balance: 111861.32 | Win Rate: 0.4683
Trade 994: LOSS | Profit: -0.02 | Balance: 111851.30 | Win Rate: 0.4678
Trade 995: LOSS | Profit: -0.03 | Balance: 111841.27 | Win Rate: 0.4673
Trade 996: LOSS | Profit: -0.02 | Balance: 111831.25 | Win Rate: 0.4669
Trade 997: WIN | Profit: 0.01 | Balance: 111861.25 | Win Rate: 0.4674
Trade 998: WIN | Profit: 0.04 | Balance: 111891.30 | Win Rate: 0.4679
Trade 999: LOSS | Profit: -0.03 | Balance: 111881.27 | Win Rate: 0.4675
Trade 1000: WIN | Profit: 0.01 | Balance: 111911.28 | Win Rate: 0.4680
Trade 1001: WIN | Profit: 0.02 | Balance: 111941.29 | Win Rate: 0.4685
Trade 1002: LOSS | Profit: -0.01 | Balance: 111931.28 | Win Rate: 0.4681
Trade 1003: LOSS | Profit: -0.04 | Balance: 111921.24 | Win Rate: 0.4676
Trade 1004: LOSS | Profit: -0.03 | Balance: 111911.21 | Win Rate: 0.4671
Trade 1005: LOSS | Profit: -0.03 | Balance: 111901.19 | Win Rate: 0.4667
Trade 1006: WIN | Profit: 0.02 | Balance: 111931.20 | Win Rate: 0.4672
Trade 1007: WIN | Profit: 0.03 | Balance: 111961.23 | Win Rate: 0.4677
Trade 1008: WIN | Profit: 0.04 | Balance: 111991.28 | Win Rate: 0.4683
Trade 1009: LOSS | Profit: -0.02 | Balance: 111981.25 | Win Rate: 0.4678
Trade 1010: WIN | Profit: 0.06 | Balance: 112011.32 | Win Rate: 0.4683
Trade 1011: WIN | Profit: 0.01 | Balance: 112041.32 | Win Rate: 0.4688
Trade 1012: LOSS | Profit: -0.02 | Balance: 112031.30 | Win Rate: 0.4684
Trade 1013: LOSS | Profit: -0.02 | Balance: 112021.28 | Win Rate: 0.4679
Trade 1014: WIN | Profit: 0.03 | Balance: 112051.31 | Win Rate: 0.4684
Trade 1015: WIN | Profit: 0.02 | Balance: 112081.33 | Win Rate: 0.4690
Trade 1016: LOSS | Profit: -0.04 | Balance: 112071.30 | Win Rate: 0.4685
Trade 1017: WIN | Profit: 0.07 | Balance: 112101.37 | Win Rate: 0.4690
Trade 1018: WIN | Profit: 0.01 | Balance: 112131.38 | Win Rate: 0.4695
Trade 1019: WIN | Profit: 0.00 | Balance: 112161.38 | Win Rate: 0.4701
Trade 1020: WIN | Profit: 0.06 | Balance: 112191.44 | Win Rate: 0.4706
Trade 1021: LOSS | Profit: -0.07 | Balance: 112181.37 | Win Rate: 0.4701
Trade 1022: LOSS | Profit: -0.01 | Balance: 112201.37 | Win Rate: 0.4697
Trade 1023: LOSS | Profit: -0.04 | Balance: 112191.34 | Win Rate: 0.4692
Trade 1024: WIN | Profit: 0.02 | Balance: 112221.35 | Win Rate: 0.4697
Trade 1025: LOSS | Profit: -0.00 | Balance: 112211.35 | Win Rate: 0.4693
Trade 1026: LOSS | Profit: -0.03 | Balance: 112201.32 | Win Rate: 0.4688
Trade 1027: WIN | Profit: 0.01 | Balance: 112231.34 | Win Rate: 0.4693
Trade 1028: WIN | Profit: 0.01 | Balance: 112261.34 | Win Rate: 0.4698
Trade 1029: WIN | Profit: 0.01 | Balance: 112291.35 | Win Rate: 0.4704
Trade 1030: LOSS | Profit: -0.02 | Balance: 112281.33 | Win Rate: 0.4699
Trade 1031: WIN | Profit: 0.08 | Balance: 112311.41 | Win Rate: 0.4704
Trade 1032: LOSS | Profit: -0.05 | Balance: 112301.36 | Win Rate: 0.4700
Trade 1033: LOSS | Profit: -0.04 | Balance: 112291.32 | Win Rate: 0.4695
Trade 1034: WIN | Profit: 0.28 | Balance: 112351.88 | Win Rate: 0.4700
Trade 1035: WIN | Profit: 0.04 | Balance: 112381.92 | Win Rate: 0.4705
Trade 1036: WIN | Profit: 0.01 | Balance: 112411.93 | Win Rate: 0.4710
Trade 1037: LOSS | Profit: -0.06 | Balance: 112401.87 | Win Rate: 0.4706
Trade 1038: LOSS | Profit: -0.14 | Balance: 112391.73 | Win Rate: 0.4701
Trade 1039: LOSS | Profit: -0.03 | Balance: 112381.70 | Win Rate: 0.4697
Trade 1040: WIN | Profit: 0.04 | Balance: 112411.74 | Win Rate: 0.4702
Trade 1041: WIN | Profit: 0.03 | Balance: 112441.77 | Win Rate: 0.4707
Trade 1042: WIN | Profit: 0.04 | Balance: 112471.81 | Win Rate: 0.4712
Trade 1043: WIN | Profit: 0.04 | Balance: 112501.84 | Win Rate: 0.4717
Trade 1044: LOSS | Profit: -0.05 | Balance: 112491.79 | Win Rate: 0.4713
Trade 1045: LOSS | Profit: -0.01 | Balance: 112481.78 | Win Rate: 0.4708
Trade 1046: LOSS | Profit: -0.02 | Balance: 112471.76 | Win Rate: 0.4704
Trade 1047: WIN | Profit: 0.02 | Balance: 112501.79 | Win Rate: 0.4709
Trade 1048: WIN | Profit: 0.05 | Balance: 112531.84 | Win Rate: 0.4714
Trade 1049: WIN | Profit: 0.02 | Balance: 112561.85 | Win Rate: 0.4719
Trade 1050: LOSS | Profit: -0.00 | Balance: 112551.85 | Win Rate: 0.4714
Trade 1051: LOSS | Profit: -0.07 | Balance: 112541.78 | Win Rate: 0.4710
Trade 1052: LOSS | Profit: -0.08 | Balance: 112531.70 | Win Rate: 0.4705
Trade 1053: WIN | Profit: 0.01 | Balance: 112561.71 | Win Rate: 0.4710
Trade 1054: LOSS | Profit: -0.05 | Balance: 112551.66 | Win Rate: 0.4706
Trade 1055: WIN | Profit: 0.01 | Balance: 112581.67 | Win Rate: 0.4711
Trade 1056: LOSS | Profit: -0.06 | Balance: 112601.67 | Win Rate: 0.4706
Trade 1057: LOSS | Profit: -0.01 | Balance: 112591.66 | Win Rate: 0.4702
Trade 1058: WIN | Profit: 0.00 | Balance: 112621.66 | Win Rate: 0.4707
Trade 1059: LOSS | Profit: -0.02 | Balance: 112611.63 | Win Rate: 0.4703
Trade 1060: WIN | Profit: 0.03 | Balance: 112671.68 | Win Rate: 0.4708
Trade 1061: WIN | Profit: 0.00 | Balance: 112701.68 | Win Rate: 0.4713
Trade 1062: WIN | Profit: 0.02 | Balance: 112731.71 | Win Rate: 0.4718
Trade 1063: WIN | Profit: 0.06 | Balance: 112761.76 | Win Rate: 0.4722
Trade 1064: LOSS | Profit: -0.03 | Balance: 112751.74 | Win Rate: 0.4718
Trade 1065: WIN | Profit: 0.02 | Balance: 112781.76 | Win Rate: 0.4723
Trade 1066: LOSS | Profit: -0.02 | Balance: 112771.74 | Win Rate: 0.4719
Trade 1067: WIN | Profit: 0.00 | Balance: 112801.74 | Win Rate: 0.4724
Trade 1068: WIN | Profit: 0.01 | Balance: 112831.75 | Win Rate: 0.4728
Trade 1069: LOSS | Profit: -0.04 | Balance: 112821.71 | Win Rate: 0.4724
Trade 1070: LOSS | Profit: -0.15 | Balance: 112811.56 | Win Rate: 0.4720
Trade 1071: WIN | Profit: 0.02 | Balance: 112841.58 | Win Rate: 0.4725
Trade 1072: LOSS | Profit: -0.09 | Balance: 112831.49 | Win Rate: 0.4720
Trade 1073: LOSS | Profit: -9.23 | Balance: 112812.26 | Win Rate: 0.4716
Trade 1074: WIN | Profit: 0.07 | Balance: 112842.33 | Win Rate: 0.4721
Trade 1075: LOSS | Profit: -0.08 | Balance: 112832.24 | Win Rate: 0.4716
Trade 1076: WIN | Profit: 0.01 | Balance: 112862.25 | Win Rate: 0.4721
Trade 1077: LOSS | Profit: -0.05 | Balance: 112852.20 | Win Rate: 0.4717
Trade 1078: LOSS | Profit: -0.05 | Balance: 112842.15 | Win Rate: 0.4712
Trade 1079: WIN | Profit: 0.01 | Balance: 112872.16 | Win Rate: 0.4717
Trade 1080: LOSS | Profit: -0.01 | Balance: 112892.18 | Win Rate: 0.4713
Trade 1081: LOSS | Profit: -0.12 | Balance: 112882.07 | Win Rate: 0.4709
Trade 1082: WIN | Profit: 0.11 | Balance: 112942.27 | Win Rate: 0.4713
Trade 1083: WIN | Profit: 0.04 | Balance: 112972.31 | Win Rate: 0.4718
Trade 1084: LOSS | Profit: -0.03 | Balance: 112962.29 | Win Rate: 0.4714
Trade 1085: LOSS | Profit: -0.02 | Balance: 112952.27 | Win Rate: 0.4710
Trade 1086: WIN | Profit: 0.16 | Balance: 112982.43 | Win Rate: 0.4715
Trade 1087: LOSS | Profit: -0.21 | Balance: 112972.22 | Win Rate: 0.4710
Trade 1088: WIN | Profit: 0.08 | Balance: 113032.37 | Win Rate: 0.4715
Trade 1089: LOSS | Profit: -0.03 | Balance: 113052.39 | Win Rate: 0.4711
Trade 1090: WIN | Profit: 0.01 | Balance: 113082.40 | Win Rate: 0.4716
Trade 1091: WIN | Profit: 0.01 | Balance: 113112.41 | Win Rate: 0.4720
Trade 1092: LOSS | Profit: -0.05 | Balance: 113102.36 | Win Rate: 0.4716
Trade 1093: WIN | Profit: 0.00 | Balance: 113132.36 | Win Rate: 0.4721
Trade 1094: LOSS | Profit: -0.03 | Balance: 113122.32 | Win Rate: 0.4717
Trade 1095: LOSS | Profit: -0.04 | Balance: 113112.29 | Win Rate: 0.4712
Trade 1096: LOSS | Profit: -0.02 | Balance: 113102.27 | Win Rate: 0.4708
Trade 1097: WIN | Profit: 0.10 | Balance: 113162.45 | Win Rate: 0.4713
Trade 1098: WIN | Profit: 0.01 | Balance: 113192.46 | Win Rate: 0.4718
Trade 1099: WIN | Profit: 0.06 | Balance: 113252.68 | Win Rate: 0.4722
Trade 1100: LOSS | Profit: -0.04 | Balance: 113242.65 | Win Rate: 0.4718
Trade 1101: LOSS | Profit: -0.10 | Balance: 113232.54 | Win Rate: 0.4714
Trade 1102: LOSS | Profit: -0.02 | Balance: 113222.53 | Win Rate: 0.4710
Trade 1103: WIN | Profit: 0.02 | Balance: 113252.54 | Win Rate: 0.4714
Trade 1104: LOSS | Profit: -0.02 | Balance: 113242.53 | Win Rate: 0.4710
Trade 1105: LOSS | Profit: -0.01 | Balance: 113232.52 | Win Rate: 0.4706
Trade 1106: LOSS | Profit: -0.05 | Balance: 113222.47 | Win Rate: 0.4702
Trade 1107: LOSS | Profit: -0.03 | Balance: 113212.44 | Win Rate: 0.4697
Trade 1108: WIN | Profit: 0.02 | Balance: 113272.48 | Win Rate: 0.4702
Trade 1109: WIN | Profit: 0.00 | Balance: 113302.49 | Win Rate: 0.4707
Trade 1110: WIN | Profit: 0.02 | Balance: 113332.51 | Win Rate: 0.4712
Trade 1111: LOSS | Profit: -0.01 | Balance: 113322.50 | Win Rate: 0.4707
Trade 1112: LOSS | Profit: -0.16 | Balance: 113312.34 | Win Rate: 0.4703
Trade 1113: LOSS | Profit: -0.01 | Balance: 113302.33 | Win Rate: 0.4699
Trade 1114: LOSS | Profit: -0.03 | Balance: 113292.30 | Win Rate: 0.4695
Trade 1115: LOSS | Profit: -0.00 | Balance: 113282.30 | Win Rate: 0.4691
Trade 1116: WIN | Profit: 0.12 | Balance: 113342.51 | Win Rate: 0.4695
Trade 1117: WIN | Profit: 0.02 | Balance: 113372.53 | Win Rate: 0.4700
Trade 1118: WIN | Profit: 0.04 | Balance: 113402.58 | Win Rate: 0.4705
Trade 1119: WIN | Profit: 0.02 | Balance: 113432.60 | Win Rate: 0.4710
Trade 1120: LOSS | Profit: -0.02 | Balance: 113422.58 | Win Rate: 0.4705
Trade 1121: WIN | Profit: 0.01 | Balance: 113452.59 | Win Rate: 0.4710
Trade 1122: LOSS | Profit: -0.02 | Balance: 113442.57 | Win Rate: 0.4706
Trade 1123: WIN | Profit: 0.01 | Balance: 113472.58 | Win Rate: 0.4711
Trade 1124: WIN | Profit: 0.08 | Balance: 113502.65 | Win Rate: 0.4715
Trade 1125: WIN | Profit: 0.00 | Balance: 113532.66 | Win Rate: 0.4720
Trade 1126: LOSS | Profit: -0.01 | Balance: 113522.64 | Win Rate: 0.4716
Trade 1127: WIN | Profit: 0.01 | Balance: 113582.68 | Win Rate: 0.4720
Trade 1128: LOSS | Profit: -0.05 | Balance: 113572.63 | Win Rate: 0.4716
Trade 1129: WIN | Profit: 0.03 | Balance: 113602.66 | Win Rate: 0.4721
Trade 1130: WIN | Profit: 0.03 | Balance: 113632.70 | Win Rate: 0.4726
Trade 1131: LOSS | Profit: -0.03 | Balance: 113622.66 | Win Rate: 0.4721
Trade 1132: WIN | Profit: 0.04 | Balance: 113652.71 | Win Rate: 0.4726
Trade 1133: WIN | Profit: 0.02 | Balance: 113682.73 | Win Rate: 0.4731
Trade 1134: LOSS | Profit: -0.02 | Balance: 113672.71 | Win Rate: 0.4727
Trade 1135: LOSS | Profit: -0.01 | Balance: 113662.70 | Win Rate: 0.4722
Trade 1136: LOSS | Profit: -0.33 | Balance: 113652.37 | Win Rate: 0.4718
Trade 1137: LOSS | Profit: -0.06 | Balance: 113642.31 | Win Rate: 0.4714
Trade 1138: WIN | Profit: 0.03 | Balance: 113672.34 | Win Rate: 0.4719
Trade 1139: LOSS | Profit: -0.01 | Balance: 113662.33 | Win Rate: 0.4715
Trade 1140: WIN | Profit: 0.00 | Balance: 113692.33 | Win Rate: 0.4719
Trade 1141: WIN | Profit: 0.01 | Balance: 113752.35 | Win Rate: 0.4724
Trade 1142: WIN | Profit: 0.05 | Balance: 113782.40 | Win Rate: 0.4729
Trade 1143: WIN | Profit: 0.08 | Balance: 113812.48 | Win Rate: 0.4733
Trade 1144: LOSS | Profit: -0.00 | Balance: 113802.48 | Win Rate: 0.4729
Trade 1145: LOSS | Profit: -0.05 | Balance: 113792.43 | Win Rate: 0.4725
Trade 1146: WIN | Profit: 0.08 | Balance: 113822.51 | Win Rate: 0.4729
Trade 1147: LOSS | Profit: -0.01 | Balance: 113812.50 | Win Rate: 0.4725
Trade 1148: WIN | Profit: 0.01 | Balance: 113842.51 | Win Rate: 0.4730
Trade 1149: WIN | Profit: 0.01 | Balance: 113872.52 | Win Rate: 0.4735
Trade 1150: WIN | Profit: 0.01 | Balance: 113932.55 | Win Rate: 0.4739
Trade 1151: LOSS | Profit: -0.02 | Balance: 113922.53 | Win Rate: 0.4735
Trade 1152: LOSS | Profit: -0.90 | Balance: 113911.64 | Win Rate: 0.4731
Trade 1153: WIN | Profit: 0.01 | Balance: 113941.64 | Win Rate: 0.4735
Trade 1154: WIN | Profit: 0.10 | Balance: 113971.74 | Win Rate: 0.4740
Trade 1155: WIN | Profit: 0.00 | Balance: 114001.74 | Win Rate: 0.4745
Trade 1156: LOSS | Profit: -0.00 | Balance: 113991.74 | Win Rate: 0.4740
Trade 1157: WIN | Profit: 0.02 | Balance: 114021.76 | Win Rate: 0.4745
Trade 1158: WIN | Profit: 0.02 | Balance: 114081.79 | Win Rate: 0.4750
Trade 1159: LOSS | Profit: -0.01 | Balance: 114071.78 | Win Rate: 0.4745
Trade 1160: WIN | Profit: 0.01 | Balance: 114101.79 | Win Rate: 0.4750
Trade 1161: LOSS | Profit: -0.02 | Balance: 114091.77 | Win Rate: 0.4746
Trade 1162: LOSS | Profit: -0.00 | Balance: 114081.77 | Win Rate: 0.4742
Trade 1163: WIN | Profit: 0.00 | Balance: 114111.77 | Win Rate: 0.4746
Trade 1164: LOSS | Profit: -0.06 | Balance: 114101.71 | Win Rate: 0.4742
Trade 1165: LOSS | Profit: -0.06 | Balance: 114091.65 | Win Rate: 0.4738
Trade 1166: WIN | Profit: 0.01 | Balance: 114121.66 | Win Rate: 0.4743
Trade 1167: LOSS | Profit: -0.01 | Balance: 114111.64 | Win Rate: 0.4739
Trade 1168: WIN | Profit: 0.09 | Balance: 114171.84 | Win Rate: 0.4743
Trade 1169: WIN | Profit: 0.02 | Balance: 114201.86 | Win Rate: 0.4748
Trade 1170: LOSS | Profit: -0.02 | Balance: 114191.83 | Win Rate: 0.4744
Trade 1171: LOSS | Profit: -0.02 | Balance: 114181.82 | Win Rate: 0.4740
Trade 1172: LOSS | Profit: -0.06 | Balance: 114171.76 | Win Rate: 0.4735
Trade 1173: WIN | Profit: 0.02 | Balance: 114201.79 | Win Rate: 0.4740
Trade 1174: WIN | Profit: 0.01 | Balance: 114231.80 | Win Rate: 0.4744
Trade 1175: LOSS | Profit: -0.01 | Balance: 114221.79 | Win Rate: 0.4740
Trade 1176: WIN | Profit: 0.02 | Balance: 114251.81 | Win Rate: 0.4745
Trade 1177: LOSS | Profit: -0.01 | Balance: 114241.79 | Win Rate: 0.4741
Trade 1178: LOSS | Profit: -0.02 | Balance: 114231.77 | Win Rate: 0.4737
Trade 1179: LOSS | Profit: -0.02 | Balance: 114221.75 | Win Rate: 0.4733
Trade 1180: WIN | Profit: 0.03 | Balance: 114251.79 | Win Rate: 0.4737
Trade 1181: LOSS | Profit: -0.02 | Balance: 114241.77 | Win Rate: 0.4733
